Regiokenmerken,LeerlingenStudenten_1,Perioden
GM1891 ,830.0,2016SJ00
GM1891 ,820.0,2017SJ00
GM1891 ,850.0,2018SJ00
GM1891 ,860.0,2019SJ00
GM1891 ,840.0,2020SJ00
GM1891 ,840.0,2021SJ00
GM1891 ,850.0,2022SJ00
GM1891 ,850.0,2023SJ00
GM0503 ,3390.0,2011SJ00
GM0503 ,3310.0,2012SJ00
GM0503 ,3240.0,2013SJ00
GM0503 ,3220.0,2014SJ00
GM0503 ,3210.0,2015SJ00
GM0503 ,3230.0,2016SJ00
GM0503 ,3250.0,2017SJ00
GM0503 ,3230.0,2018SJ00
GM0503 ,3260.0,2019SJ00
GM0503 ,3320.0,2020SJ00
GM0503 ,3330.0,2021SJ00
GM0503 ,3360.0,2022SJ00
GM0503 ,3400.0,2023SJ00
GM0010 ,1050.0,2011SJ00
GM0010 ,1020.0,2012SJ00
GM0010 ,1010.0,2013SJ00
GM0010 ,970.0,2014SJ00
GM0010 ,940.0,2015SJ00
GM0010 ,950.0,2016SJ00
GM0010 ,890.0,2017SJ00
GM0010 ,880.0,2018SJ00
GM0010 ,890.0,2019SJ00
GM0010 ,890.0,2020SJ00
GM0010 ,,2021SJ00
GM0010 ,,2022SJ00
GM0010 ,,2023SJ00
GM0762 ,1370.0,2011SJ00
GM0762 ,1350.0,2012SJ00
GM0762 ,1300.0,2013SJ00
GM0762 ,1290.0,2014SJ00
GM0762 ,1290.0,2015SJ00
GM0762 ,1250.0,2016SJ00
GM0762 ,1290.0,2017SJ00
GM0762 ,1280.0,2018SJ00
GM0762 ,1260.0,2019SJ00
GM0762 ,1250.0,2020SJ00
GM0762 ,1250.0,2021SJ00
GM0762 ,1250.0,2022SJ00
GM0762 ,1260.0,2023SJ00
GM0150 ,4790.0,2011SJ00
GM0150 ,4730.0,2012SJ00
GM0150 ,4640.0,2013SJ00
GM0150 ,4640.0,2014SJ00
GM0150 ,4520.0,2015SJ00
GM0150 ,4470.0,2016SJ00
GM0150 ,4420.0,2017SJ00
GM0150 ,4380.0,2018SJ00
GM0150 ,4300.0,2019SJ00
GM0150 ,4200.0,2020SJ00
GM0150 ,4140.0,2021SJ00
GM0150 ,4100.0,2022SJ00
GM0150 ,3990.0,2023SJ00
GM0384 ,1000.0,2011SJ00
GM0384 ,970.0,2012SJ00
GM0384 ,980.0,2013SJ00
GM0384 ,1010.0,2014SJ00
GM0384 ,1000.0,2015SJ00
GM0384 ,1040.0,2016SJ00
GM0384 ,1080.0,2017SJ00
GM0384 ,1150.0,2018SJ00
GM0384 ,1190.0,2019SJ00
GM0384 ,1220.0,2020SJ00
GM0384 ,1220.0,2021SJ00
GM0384 ,1270.0,2022SJ00
GM0384 ,1260.0,2023SJ00
GM1980 ,,2011SJ00
GM1980 ,,2012SJ00
GM1980 ,,2013SJ00
GM1980 ,,2014SJ00
GM1980 ,,2015SJ00
GM1980 ,,2016SJ00
GM1980 ,,2017SJ00
GM1980 ,,2018SJ00
GM1980 ,,2019SJ00
GM1980 ,,2020SJ00
GM1980 ,,2021SJ00
GM1980 ,3830.0,2022SJ00
GM1980 ,3820.0,2023SJ00
GM1774 ,1420.0,2011SJ00
GM1774 ,1390.0,2012SJ00
GM1774 ,1340.0,2013SJ00
GM1774 ,1270.0,2014SJ00
GM1774 ,1170.0,2015SJ00
GM1774 ,1100.0,2016SJ00
GM1774 ,1050.0,2017SJ00
GM1774 ,1000.0,2018SJ00
GM1774 ,980.0,2019SJ00
GM1774 ,950.0,2020SJ00
GM1774 ,930.0,2021SJ00
GM1774 ,930.0,2022SJ00
GM1774 ,930.0,2023SJ00
GM0504 ,440.0,2011SJ00
GM0504 ,450.0,2012SJ00
GM0504 ,,2013SJ00
GM0504 ,,2014SJ00
GM0504 ,,2015SJ00
GM0504 ,,2016SJ00
GM0504 ,,2017SJ00
GM0504 ,,2018SJ00
GM0504 ,,2019SJ00
GM0504 ,,2020SJ00
GM0504 ,,2021SJ00
GM0504 ,,2022SJ00
GM0504 ,,2023SJ00
GM0221 ,520.0,2011SJ00
GM0221 ,480.0,2012SJ00
GM0221 ,460.0,2013SJ00
GM0221 ,440.0,2014SJ00
GM0221 ,420.0,2015SJ00
GM0221 ,410.0,2016SJ00
GM0221 ,390.0,2017SJ00
GM0221 ,370.0,2018SJ00
GM0221 ,390.0,2019SJ00
GM0221 ,360.0,2020SJ00
GM0221 ,350.0,2021SJ00
GM0221 ,340.0,2022SJ00
GM0221 ,320.0,2023SJ00
GM0222 ,2700.0,2011SJ00
GM0222 ,2620.0,2012SJ00
GM0222 ,2550.0,2013SJ00
GM0222 ,2470.0,2014SJ00
GM0222 ,2400.0,2015SJ00
GM0222 ,2370.0,2016SJ00
GM0222 ,2310.0,2017SJ00
GM0222 ,2280.0,2018SJ00
GM0222 ,2270.0,2019SJ00
GM0222 ,2270.0,2020SJ00
GM0222 ,2250.0,2021SJ00
GM0222 ,2240.0,2022SJ00
GM0222 ,2270.0,2023SJ00
GM0766 ,1160.0,2011SJ00
GM0766 ,1140.0,2012SJ00
GM0766 ,1100.0,2013SJ00
GM0766 ,1050.0,2014SJ00
GM0766 ,1050.0,2015SJ00
GM0766 ,1040.0,2016SJ00
GM0766 ,1010.0,2017SJ00
GM0766 ,1010.0,2018SJ00
GM0766 ,990.0,2019SJ00
GM0766 ,980.0,2020SJ00
GM0766 ,970.0,2021SJ00
GM0766 ,1030.0,2022SJ00
GM0766 ,1030.0,2023SJ00
GM0058 ,1220.0,2011SJ00
GM0058 ,1190.0,2012SJ00
GM0058 ,1200.0,2013SJ00
GM0058 ,1190.0,2014SJ00
GM0058 ,1180.0,2015SJ00
GM0058 ,1200.0,2016SJ00
GM0058 ,1160.0,2017SJ00
GM0058 ,1130.0,2018SJ00
GM0058 ,,2019SJ00
GM0058 ,,2020SJ00
GM0058 ,,2021SJ00
GM0058 ,,2022SJ00
GM0058 ,,2023SJ00
GM0505 ,5430.0,2011SJ00
GM0505 ,5280.0,2012SJ00
GM0505 ,5230.0,2013SJ00
GM0505 ,5120.0,2014SJ00
GM0505 ,5120.0,2015SJ00
GM0505 ,5020.0,2016SJ00
GM0505 ,4960.0,2017SJ00
GM0505 ,4900.0,2018SJ00
GM0505 ,4950.0,2019SJ00
GM0505 ,4890.0,2020SJ00
GM0505 ,4880.0,2021SJ00
GM0505 ,4810.0,2022SJ00
GM0505 ,4740.0,2023SJ00
GM0498 ,960.0,2011SJ00
GM0498 ,930.0,2012SJ00
GM0498 ,910.0,2013SJ00
GM0498 ,900.0,2014SJ00
GM0498 ,860.0,2015SJ00
GM0498 ,830.0,2016SJ00
GM0498 ,800.0,2017SJ00
GM0498 ,810.0,2018SJ00
GM0498 ,820.0,2019SJ00
GM0498 ,810.0,2020SJ00
GM0498 ,810.0,2021SJ00
GM0498 ,810.0,2022SJ00
GM0498 ,820.0,2023SJ00
GM1719 ,1210.0,2011SJ00
GM1719 ,1200.0,2012SJ00
GM1719 ,1140.0,2013SJ00
GM1719 ,1120.0,2014SJ00
GM1719 ,1070.0,2015SJ00
GM1719 ,1040.0,2016SJ00
GM1719 ,1020.0,2017SJ00
GM1719 ,1010.0,2018SJ00
GM1719 ,970.0,2019SJ00
GM1719 ,970.0,2020SJ00
GM1719 ,950.0,2021SJ00
GM1719 ,960.0,2022SJ00
GM1719 ,990.0,2023SJ00
GM0303 ,2060.0,2011SJ00
GM0303 ,1990.0,2012SJ00
GM0303 ,1970.0,2013SJ00
GM0303 ,1910.0,2014SJ00
GM0303 ,1890.0,2015SJ00
GM0303 ,1890.0,2016SJ00
GM0303 ,1820.0,2017SJ00
GM0303 ,1840.0,2018SJ00
GM0303 ,1820.0,2019SJ00
GM0303 ,1840.0,2020SJ00
GM0303 ,1830.0,2021SJ00
GM0303 ,1830.0,2022SJ00
GM0303 ,1800.0,2023SJ00
GM0225 ,920.0,2011SJ00
GM0225 ,870.0,2012SJ00
GM0225 ,830.0,2013SJ00
GM0225 ,810.0,2014SJ00
GM0225 ,800.0,2015SJ00
GM0225 ,770.0,2016SJ00
GM0225 ,760.0,2017SJ00
GM0225 ,750.0,2018SJ00
GM0225 ,740.0,2019SJ00
GM0225 ,740.0,2020SJ00
GM0225 ,730.0,2021SJ00
GM0225 ,730.0,2022SJ00
GM0225 ,680.0,2023SJ00
GM0226 ,1290.0,2011SJ00
GM0226 ,1220.0,2012SJ00
GM0226 ,1130.0,2013SJ00
GM0226 ,1110.0,2014SJ00
GM0226 ,1070.0,2015SJ00
GM0226 ,1040.0,2016SJ00
GM0226 ,1000.0,2017SJ00
GM0226 ,1000.0,2018SJ00
GM0226 ,980.0,2019SJ00
GM0226 ,940.0,2020SJ00
GM0226 ,920.0,2021SJ00
GM0226 ,870.0,2022SJ00
GM0226 ,840.0,2023SJ00
GM1711 ,1160.0,2011SJ00
GM1711 ,1140.0,2012SJ00
GM1711 ,1100.0,2013SJ00
GM1711 ,1080.0,2014SJ00
GM1711 ,1040.0,2015SJ00
GM1711 ,1030.0,2016SJ00
GM1711 ,1020.0,2017SJ00
GM1711 ,1020.0,2018SJ00
GM1711 ,1030.0,2019SJ00
GM1711 ,1030.0,2020SJ00
GM1711 ,1010.0,2021SJ00
GM1711 ,1010.0,2022SJ00
GM1711 ,990.0,2023SJ00
GM0385 ,1520.0,2011SJ00
GM0385 ,1500.0,2012SJ00
GM0385 ,1470.0,2013SJ00
GM0385 ,1440.0,2014SJ00
GM0385 ,1390.0,2015SJ00
GM0385 ,1630.0,2016SJ00
GM0385 ,1570.0,2017SJ00
GM0385 ,1500.0,2018SJ00
GM0385 ,1490.0,2019SJ00
GM0385 ,1450.0,2020SJ00
GM0385 ,1400.0,2021SJ00
GM0385 ,1420.0,2022SJ00
GM0385 ,1390.0,2023SJ00
GM0228 ,5590.0,2011SJ00
GM0228 ,5540.0,2012SJ00
GM0228 ,5480.0,2013SJ00
GM0228 ,5390.0,2014SJ00
GM0228 ,5310.0,2015SJ00
GM0228 ,5340.0,2016SJ00
GM0228 ,5350.0,2017SJ00
GM0228 ,5360.0,2018SJ00
GM0228 ,5450.0,2019SJ00
GM0228 ,5460.0,2020SJ00
GM0228 ,5470.0,2021SJ00
GM0228 ,5540.0,2022SJ00
GM0228 ,5560.0,2023SJ00
GM0317 ,490.0,2011SJ00
GM0317 ,470.0,2012SJ00
GM0317 ,460.0,2013SJ00
GM0317 ,440.0,2014SJ00
GM0317 ,430.0,2015SJ00
GM0317 ,410.0,2016SJ00
GM0317 ,410.0,2017SJ00
GM0317 ,400.0,2018SJ00
GM0317 ,380.0,2019SJ00
GM0317 ,380.0,2020SJ00
GM0317 ,360.0,2021SJ00
GM0317 ,370.0,2022SJ00
GM0317 ,380.0,2023SJ00
GM1979 ,,2011SJ00
GM1979 ,,2012SJ00
GM1979 ,,2013SJ00
GM1979 ,,2014SJ00
GM1979 ,,2015SJ00
GM1979 ,,2016SJ00
GM1979 ,,2017SJ00
GM1979 ,,2018SJ00
GM1979 ,,2019SJ00
GM1979 ,,2020SJ00
GM1979 ,1650.0,2021SJ00
GM1979 ,1620.0,2022SJ00
GM1979 ,1590.0,2023SJ00
GM1651 ,750.0,2011SJ00
GM1651 ,720.0,2012SJ00
GM1651 ,710.0,2013SJ00
GM1651 ,670.0,2014SJ00
GM1651 ,660.0,2015SJ00
GM1651 ,640.0,2016SJ00
GM1651 ,620.0,2017SJ00
GM1651 ,610.0,2018SJ00
GM1651 ,,2019SJ00
GM1651 ,,2020SJ00
GM1651 ,,2021SJ00
GM1651 ,,2022SJ00
GM1651 ,,2023SJ00
GM0770 ,760.0,2011SJ00
GM0770 ,750.0,2012SJ00
GM0770 ,730.0,2013SJ00
GM0770 ,730.0,2014SJ00
GM0770 ,720.0,2015SJ00
GM0770 ,700.0,2016SJ00
GM0770 ,710.0,2017SJ00
GM0770 ,710.0,2018SJ00
GM0770 ,710.0,2019SJ00
GM0770 ,730.0,2020SJ00
GM0770 ,760.0,2021SJ00
GM0770 ,790.0,2022SJ00
GM0770 ,810.0,2023SJ00
GM1903 ,990.0,2011SJ00
GM1903 ,920.0,2012SJ00
GM1903 ,870.0,2013SJ00
GM1903 ,850.0,2014SJ00
GM1903 ,810.0,2015SJ00
GM1903 ,790.0,2016SJ00
GM1903 ,800.0,2017SJ00
GM1903 ,810.0,2018SJ00
GM1903 ,820.0,2019SJ00
GM1903 ,880.0,2020SJ00
GM1903 ,890.0,2021SJ00
GM1903 ,920.0,2022SJ00
GM1903 ,940.0,2023SJ00
GM0772 ,8510.0,2011SJ00
GM0772 ,8500.0,2012SJ00
GM0772 ,8530.0,2013SJ00
GM0772 ,8550.0,2014SJ00
GM0772 ,8640.0,2015SJ00
GM0772 ,8600.0,2016SJ00
GM0772 ,8510.0,2017SJ00
GM0772 ,8530.0,2018SJ00
GM0772 ,8520.0,2019SJ00
GM0772 ,8440.0,2020SJ00
GM0772 ,8330.0,2021SJ00
GM0772 ,8420.0,2022SJ00
GM0772 ,8490.0,2023SJ00
GM0230 ,1200.0,2011SJ00
GM0230 ,1170.0,2012SJ00
GM0230 ,1130.0,2013SJ00
GM0230 ,1140.0,2014SJ00
GM0230 ,1160.0,2015SJ00
GM0230 ,1130.0,2016SJ00
GM0230 ,1130.0,2017SJ00
GM0230 ,1110.0,2018SJ00
GM0230 ,1120.0,2019SJ00
GM0230 ,1100.0,2020SJ00
GM0230 ,1090.0,2021SJ00
GM0230 ,1090.0,2022SJ00
GM0230 ,1040.0,2023SJ00
GM0114 ,4870.0,2011SJ00
GM0114 ,4790.0,2012SJ00
GM0114 ,4620.0,2013SJ00
GM0114 ,4470.0,2014SJ00
GM0114 ,4410.0,2015SJ00
GM0114 ,4280.0,2016SJ00
GM0114 ,4200.0,2017SJ00
GM0114 ,4080.0,2018SJ00
GM0114 ,4020.0,2019SJ00
GM0114 ,3950.0,2020SJ00
GM0114 ,3920.0,2021SJ00
GM0114 ,3920.0,2022SJ00
GM0114 ,3860.0,2023SJ00
GM0388 ,770.0,2011SJ00
GM0388 ,780.0,2012SJ00
GM0388 ,780.0,2013SJ00
GM0388 ,760.0,2014SJ00
GM0388 ,770.0,2015SJ00
GM0388 ,770.0,2016SJ00
GM0388 ,750.0,2017SJ00
GM0388 ,750.0,2018SJ00
GM0388 ,740.0,2019SJ00
GM0388 ,730.0,2020SJ00
GM0388 ,700.0,2021SJ00
GM0388 ,710.0,2022SJ00
GM0388 ,700.0,2023SJ00
GM0153 ,6660.0,2011SJ00
GM0153 ,6610.0,2012SJ00
GM0153 ,6510.0,2013SJ00
GM0153 ,6480.0,2014SJ00
GM0153 ,6410.0,2015SJ00
GM0153 ,6280.0,2016SJ00
GM0153 ,6200.0,2017SJ00
GM0153 ,6150.0,2018SJ00
GM0153 ,6010.0,2019SJ00
GM0153 ,5930.0,2020SJ00
GM0153 ,5880.0,2021SJ00
GM0153 ,5810.0,2022SJ00
GM0153 ,5730.0,2023SJ00
GM0232 ,1410.0,2011SJ00
GM0232 ,1360.0,2012SJ00
GM0232 ,1330.0,2013SJ00
GM0232 ,1270.0,2014SJ00
GM0232 ,1220.0,2015SJ00
GM0232 ,1220.0,2016SJ00
GM0232 ,1240.0,2017SJ00
GM0232 ,1230.0,2018SJ00
GM0232 ,1230.0,2019SJ00
GM0232 ,1240.0,2020SJ00
GM0232 ,1230.0,2021SJ00
GM0232 ,1210.0,2022SJ00
GM0232 ,1220.0,2023SJ00
GM0233 ,1140.0,2011SJ00
GM0233 ,1110.0,2012SJ00
GM0233 ,1050.0,2013SJ00
GM0233 ,1050.0,2014SJ00
GM0233 ,1050.0,2015SJ00
GM0233 ,1040.0,2016SJ00
GM0233 ,1030.0,2017SJ00
GM0233 ,1020.0,2018SJ00
GM0233 ,1010.0,2019SJ00
GM0233 ,1030.0,2020SJ00
GM0233 ,1030.0,2021SJ00
GM0233 ,1020.0,2022SJ00
GM0233 ,1030.0,2023SJ00
GM0777 ,1940.0,2011SJ00
GM0777 ,1950.0,2012SJ00
GM0777 ,1950.0,2013SJ00
GM0777 ,1940.0,2014SJ00
GM0777 ,1930.0,2015SJ00
GM0777 ,1930.0,2016SJ00
GM0777 ,1930.0,2017SJ00
GM0777 ,1900.0,2018SJ00
GM0777 ,1890.0,2019SJ00
GM0777 ,1870.0,2020SJ00
GM0777 ,1870.0,2021SJ00
GM0777 ,1840.0,2022SJ00
GM0777 ,1770.0,2023SJ00
GM1722 ,450.0,2011SJ00
GM1722 ,460.0,2012SJ00
GM1722 ,470.0,2013SJ00
GM1722 ,450.0,2014SJ00
GM1722 ,420.0,2015SJ00
GM1722 ,430.0,2016SJ00
GM1722 ,420.0,2017SJ00
GM1722 ,420.0,2018SJ00
GM1722 ,,2019SJ00
GM1722 ,,2020SJ00
GM1722 ,,2021SJ00
GM1722 ,,2022SJ00
GM1722 ,,2023SJ00
GM0070 ,1050.0,2011SJ00
GM0070 ,1040.0,2012SJ00
GM0070 ,980.0,2013SJ00
GM0070 ,950.0,2014SJ00
GM0070 ,900.0,2015SJ00
GM0070 ,870.0,2016SJ00
GM0070 ,840.0,2017SJ00
GM0070 ,,2018SJ00
GM0070 ,,2019SJ00
GM0070 ,,2020SJ00
GM0070 ,,2021SJ00
GM0070 ,,2022SJ00
GM0070 ,,2023SJ00
GM1921 ,,2011SJ00
GM1921 ,,2012SJ00
GM1921 ,,2013SJ00
GM1921 ,2420.0,2014SJ00
GM1921 ,2390.0,2015SJ00
GM1921 ,,2016SJ00
GM1921 ,,2017SJ00
GM1921 ,,2018SJ00
GM1921 ,,2019SJ00
GM1921 ,,2020SJ00
GM1921 ,,2021SJ00
GM1921 ,,2022SJ00
GM1921 ,,2023SJ00
GM1940 ,,2011SJ00
GM1940 ,,2012SJ00
GM1940 ,,2013SJ00
GM1940 ,,2014SJ00
GM1940 ,,2015SJ00
GM1940 ,2320.0,2016SJ00
GM1940 ,2290.0,2017SJ00
GM1940 ,2190.0,2018SJ00
GM1940 ,2160.0,2019SJ00
GM1940 ,2110.0,2020SJ00
GM1940 ,2040.0,2021SJ00
GM1940 ,2030.0,2022SJ00
GM1940 ,1990.0,2023SJ00
GM0653 ,470.0,2011SJ00
GM0653 ,460.0,2012SJ00
GM0653 ,460.0,2013SJ00
GM0653 ,,2014SJ00
GM0653 ,,2015SJ00
GM0653 ,,2016SJ00
GM0653 ,,2017SJ00
GM0653 ,,2018SJ00
GM0653 ,,2019SJ00
GM0653 ,,2020SJ00
GM0653 ,,2021SJ00
GM0653 ,,2022SJ00
GM0653 ,,2023SJ00
GM0779 ,1000.0,2011SJ00
GM0779 ,970.0,2012SJ00
GM0779 ,970.0,2013SJ00
GM0779 ,950.0,2014SJ00
GM0779 ,950.0,2015SJ00
GM0779 ,920.0,2016SJ00
GM0779 ,910.0,2017SJ00
GM0779 ,900.0,2018SJ00
GM0779 ,900.0,2019SJ00
GM0779 ,890.0,2020SJ00
GM0779 ,860.0,2021SJ00
GM0779 ,850.0,2022SJ00
GM0779 ,830.0,2023SJ00
GM0236 ,1440.0,2011SJ00
GM0236 ,1400.0,2012SJ00
GM0236 ,1340.0,2013SJ00
GM0236 ,1320.0,2014SJ00
GM0236 ,1300.0,2015SJ00
GM0236 ,1270.0,2016SJ00
GM0236 ,1240.0,2017SJ00
GM0236 ,1220.0,2018SJ00
GM0236 ,,2019SJ00
GM0236 ,,2020SJ00
GM0236 ,,2021SJ00
GM0236 ,,2022SJ00
GM0236 ,,2023SJ00
GM1771 ,1790.0,2011SJ00
GM1771 ,1780.0,2012SJ00
GM1771 ,1730.0,2013SJ00
GM1771 ,1670.0,2014SJ00
GM1771 ,1630.0,2015SJ00
GM1771 ,1600.0,2016SJ00
GM1771 ,1580.0,2017SJ00
GM1771 ,1590.0,2018SJ00
GM1771 ,1560.0,2019SJ00
GM1771 ,1560.0,2020SJ00
GM1771 ,1560.0,2021SJ00
GM1771 ,1550.0,2022SJ00
GM1771 ,1520.0,2023SJ00
GM1652 ,1360.0,2011SJ00
GM1652 ,1310.0,2012SJ00
GM1652 ,1340.0,2013SJ00
GM1652 ,1330.0,2014SJ00
GM1652 ,1330.0,2015SJ00
GM1652 ,1320.0,2016SJ00
GM1652 ,1350.0,2017SJ00
GM1652 ,1380.0,2018SJ00
GM1652 ,1390.0,2019SJ00
GM1652 ,1380.0,2020SJ00
GM1652 ,1380.0,2021SJ00
GM1652 ,1360.0,2022SJ00
GM1652 ,1340.0,2023SJ00
GM0907 ,750.0,2011SJ00
GM0907 ,740.0,2012SJ00
GM0907 ,740.0,2013SJ00
GM0907 ,740.0,2014SJ00
GM0907 ,710.0,2015SJ00
GM0907 ,710.0,2016SJ00
GM0907 ,690.0,2017SJ00
GM0907 ,690.0,2018SJ00
GM0907 ,650.0,2019SJ00
GM0907 ,620.0,2020SJ00
GM0907 ,600.0,2021SJ00
GM0907 ,620.0,2022SJ00
GM0907 ,600.0,2023SJ00
GM0689 ,710.0,2011SJ00
GM0689 ,690.0,2012SJ00
GM0689 ,670.0,2013SJ00
GM0689 ,650.0,2014SJ00
GM0689 ,640.0,2015SJ00
GM0689 ,630.0,2016SJ00
GM0689 ,620.0,2017SJ00
GM0689 ,620.0,2018SJ00
GM0689 ,,2019SJ00
GM0689 ,,2020SJ00
GM0689 ,,2021SJ00
GM0689 ,,2022SJ00
GM0689 ,,2023SJ00
GM0784 ,1240.0,2011SJ00
GM0784 ,1200.0,2012SJ00
GM0784 ,1190.0,2013SJ00
GM0784 ,1200.0,2014SJ00
GM0784 ,1180.0,2015SJ00
GM0784 ,1120.0,2016SJ00
GM0784 ,1130.0,2017SJ00
GM0784 ,1110.0,2018SJ00
GM0784 ,1120.0,2019SJ00
GM0784 ,1120.0,2020SJ00
GM0784 ,1130.0,2021SJ00
GM0784 ,1090.0,2022SJ00
GM0784 ,1080.0,2023SJ00
GM0511 ,610.0,2011SJ00
GM0511 ,600.0,2012SJ00
GM0511 ,,2013SJ00
GM0511 ,,2014SJ00
GM0511 ,,2015SJ00
GM0511 ,,2016SJ00
GM0511 ,,2017SJ00
GM0511 ,,2018SJ00
GM0511 ,,2019SJ00
GM0511 ,,2020SJ00
GM0511 ,,2021SJ00
GM0511 ,,2022SJ00
GM0511 ,,2023SJ00
GM1924 ,,2011SJ00
GM1924 ,,2012SJ00
GM1924 ,2300.0,2013SJ00
GM1924 ,2260.0,2014SJ00
GM1924 ,2240.0,2015SJ00
GM1924 ,2200.0,2016SJ00
GM1924 ,2150.0,2017SJ00
GM1924 ,2130.0,2018SJ00
GM1924 ,2100.0,2019SJ00
GM1924 ,2090.0,2020SJ00
GM1924 ,2070.0,2021SJ00
GM1924 ,2040.0,2022SJ00
GM1924 ,2030.0,2023SJ00
GM0664 ,1530.0,2011SJ00
GM0664 ,1500.0,2012SJ00
GM0664 ,1440.0,2013SJ00
GM0664 ,1430.0,2014SJ00
GM0664 ,1440.0,2015SJ00
GM0664 ,1390.0,2016SJ00
GM0664 ,1410.0,2017SJ00
GM0664 ,1400.0,2018SJ00
GM0664 ,1450.0,2019SJ00
GM0664 ,1450.0,2020SJ00
GM0664 ,1430.0,2021SJ00
GM0664 ,1440.0,2022SJ00
GM0664 ,1410.0,2023SJ00
GM0785 ,930.0,2011SJ00
GM0785 ,950.0,2012SJ00
GM0785 ,970.0,2013SJ00
GM0785 ,970.0,2014SJ00
GM0785 ,990.0,2015SJ00
GM0785 ,1030.0,2016SJ00
GM0785 ,1030.0,2017SJ00
GM0785 ,1040.0,2018SJ00
GM0785 ,1060.0,2019SJ00
GM0785 ,1030.0,2020SJ00
GM0785 ,1060.0,2021SJ00
GM0785 ,1010.0,2022SJ00
GM0785 ,990.0,2023SJ00
GM1942 ,,2011SJ00
GM1942 ,,2012SJ00
GM1942 ,,2013SJ00
GM1942 ,,2014SJ00
GM1942 ,,2015SJ00
GM1942 ,2890.0,2016SJ00
GM1942 ,2850.0,2017SJ00
GM1942 ,2860.0,2018SJ00
GM1942 ,2920.0,2019SJ00
GM1942 ,2910.0,2020SJ00
GM1942 ,2900.0,2021SJ00
GM1942 ,2940.0,2022SJ00
GM1942 ,2940.0,2023SJ00
GM0512 ,1660.0,2011SJ00
GM0512 ,1600.0,2012SJ00
GM0512 ,1570.0,2013SJ00
GM0512 ,1560.0,2014SJ00
GM0512 ,1510.0,2015SJ00
GM0512 ,1490.0,2016SJ00
GM0512 ,1500.0,2017SJ00
GM0512 ,1480.0,2018SJ00
GM0512 ,1470.0,2019SJ00
GM0512 ,1460.0,2020SJ00
GM0512 ,1460.0,2021SJ00
GM0512 ,1490.0,2022SJ00
GM0512 ,1500.0,2023SJ00
GM0513 ,3570.0,2011SJ00
GM0513 ,3520.0,2012SJ00
GM0513 ,3410.0,2013SJ00
GM0513 ,3350.0,2014SJ00
GM0513 ,3350.0,2015SJ00
GM0513 ,3290.0,2016SJ00
GM0513 ,3210.0,2017SJ00
GM0513 ,3170.0,2018SJ00
GM0513 ,3140.0,2019SJ00
GM0513 ,3070.0,2020SJ00
GM0513 ,3030.0,2021SJ00
GM0513 ,3000.0,2022SJ00
GM0513 ,2950.0,2023SJ00
GM0693 ,580.0,2011SJ00
GM0693 ,550.0,2012SJ00
GM0693 ,,2013SJ00
GM0693 ,,2014SJ00
GM0693 ,,2015SJ00
GM0693 ,,2016SJ00
GM0693 ,,2017SJ00
GM0693 ,,2018SJ00
GM0693 ,,2019SJ00
GM0693 ,,2020SJ00
GM0693 ,,2021SJ00
GM0693 ,,2022SJ00
GM0693 ,,2023SJ00
GM0365 ,310.0,2011SJ00
GM0365 ,280.0,2012SJ00
GM0365 ,250.0,2013SJ00
GM0365 ,240.0,2014SJ00
GM0365 ,,2015SJ00
GM0365 ,,2016SJ00
GM0365 ,,2017SJ00
GM0365 ,,2018SJ00
GM0365 ,,2019SJ00
GM0365 ,,2020SJ00
GM0365 ,,2021SJ00
GM0365 ,,2022SJ00
GM0365 ,,2023SJ00
GM0786 ,600.0,2011SJ00
GM0786 ,560.0,2012SJ00
GM0786 ,570.0,2013SJ00
GM0786 ,570.0,2014SJ00
GM0786 ,530.0,2015SJ00
GM0786 ,500.0,2016SJ00
GM0786 ,500.0,2017SJ00
GM0786 ,480.0,2018SJ00
GM0786 ,460.0,2019SJ00
GM0786 ,440.0,2020SJ00
GM0786 ,440.0,2021SJ00
GM0786 ,,2022SJ00
GM0786 ,,2023SJ00
GM0518 ,22340.0,2011SJ00
GM0518 ,22470.0,2012SJ00
GM0518 ,22740.0,2013SJ00
GM0518 ,22850.0,2014SJ00
GM0518 ,23260.0,2015SJ00
GM0518 ,23370.0,2016SJ00
GM0518 ,23600.0,2017SJ00
GM0518 ,23760.0,2018SJ00
GM0518 ,23580.0,2019SJ00
GM0518 ,23400.0,2020SJ00
GM0518 ,22920.0,2021SJ00
GM0518 ,22750.0,2022SJ00
GM0518 ,22300.0,2023SJ00
GM0241 ,770.0,2011SJ00
GM0241 ,700.0,2012SJ00
GM0241 ,670.0,2013SJ00
GM0241 ,640.0,2014SJ00
GM0241 ,1200.0,2015SJ00
GM0241 ,,2016SJ00
GM0241 ,,2017SJ00
GM0241 ,,2018SJ00
GM0241 ,,2019SJ00
GM0241 ,,2020SJ00
GM0241 ,,2021SJ00
GM0241 ,,2022SJ00
GM0241 ,,2023SJ00
GM0014 ,6090.0,2011SJ00
GM0014 ,6120.0,2012SJ00
GM0014 ,6110.0,2013SJ00
GM0014 ,6180.0,2014SJ00
GM0014 ,6220.0,2015SJ00
GM0014 ,6160.0,2016SJ00
GM0014 ,6140.0,2017SJ00
GM0014 ,6170.0,2018SJ00
GM0014 ,7340.0,2019SJ00
GM0014 ,7280.0,2020SJ00
GM0014 ,7190.0,2021SJ00
GM0014 ,7170.0,2022SJ00
GM0014 ,7110.0,2023SJ00
GM0015 ,680.0,2011SJ00
