RegioS,WerkzameBeroepsbevolking_3,Perioden
GM0197,4.0,2019JJ00
GM0197,4.0,2020JJ00
GM0197,4.0,2021JJ00
GM0197,5.0,2022JJ00
GM0197,4.0,2023JJ00
GM0059,2.0,2013JJ00
GM0059,2.0,2014JJ00
GM0059,3.0,2015JJ00
GM0059,2.0,2016JJ00
GM0059,2.0,2017JJ00
GM0059,2.0,2018JJ00
GM0059,3.0,2019JJ00
GM0059,3.0,2020JJ00
GM0059,3.0,2021JJ00
GM0059,3.0,2022JJ00
GM0059,4.0,2023JJ00
GM0482,3.0,2013JJ00
GM0482,2.0,2014JJ00
GM0482,3.0,2015JJ00
GM0482,2.0,2016JJ00
GM0482,2.0,2017JJ00
GM0482,2.0,2018JJ00
GM0482,3.0,2019JJ00
GM0482,3.0,2020JJ00
GM0482,3.0,2021JJ00
GM0482,4.0,2022JJ00
GM0482,4.0,2023JJ00
GM0613,4.0,2013JJ00
GM0613,5.0,2014JJ00
GM0613,5.0,2015JJ00
GM0613,5.0,2016JJ00
GM0613,4.0,2017JJ00
GM0613,3.0,2018JJ00
GM0613,5.0,2019JJ00
GM0613,6.0,2020JJ00
GM0613,6.0,2021JJ00
GM0613,6.0,2022JJ00
GM0613,5.0,2023JJ00
GM0361,18.0,2013JJ00
GM0361,22.0,2014JJ00
GM0361,18.0,2015JJ00
GM0361,18.0,2016JJ00
GM0361,21.0,2017JJ00
GM0361,21.0,2018JJ00
GM0361,22.0,2019JJ00
GM0361,22.0,2020JJ00
GM0361,20.0,2021JJ00
GM0361,25.0,2022JJ00
GM0361,21.0,2023JJ00
GM0141,8.0,2013JJ00
GM0141,8.0,2014JJ00
GM0141,9.0,2015JJ00
GM0141,10.0,2016JJ00
GM0141,9.0,2017JJ00
GM0141,9.0,2018JJ00
GM0141,10.0,2019JJ00
GM0141,9.0,2020JJ00
GM0141,11.0,2021JJ00
GM0141,13.0,2022JJ00
GM0141,12.0,2023JJ00
GM0034,31.0,2013JJ00
GM0034,32.0,2014JJ00
GM0034,32.0,2015JJ00
GM0034,32.0,2016JJ00
GM0034,37.0,2017JJ00
GM0034,34.0,2018JJ00
GM0034,38.0,2019JJ00
GM0034,40.0,2020JJ00
GM0034,42.0,2021JJ00
GM0034,43.0,2022JJ00
GM0034,48.0,2023JJ00
GM0484,18.0,2013JJ00
GM0484,18.0,2014JJ00
GM0484,18.0,2015JJ00
GM0484,19.0,2016JJ00
GM0484,19.0,2017JJ00
GM0484,22.0,2018JJ00
GM0484,21.0,2019JJ00
GM0484,21.0,2020JJ00
GM0484,23.0,2021JJ00
GM0484,23.0,2022JJ00
GM0484,25.0,2023JJ00
GM1723,1.0,2013JJ00
GM1723,1.0,2014JJ00
GM1723,2.0,2015JJ00
GM1723,2.0,2016JJ00
GM1723,2.0,2017JJ00
GM1723,2.0,2018JJ00
GM1723,2.0,2019JJ00
GM1723,2.0,2020JJ00
GM1723,2.0,2021JJ00
GM1723,2.0,2022JJ00
GM1723,2.0,2023JJ00
GM1959,6.0,2013JJ00
GM1959,6.0,2014JJ00
GM1959,7.0,2015JJ00
GM1959,7.0,2016JJ00
GM1959,8.0,2017JJ00
GM1959,8.0,2018JJ00
GM1959,7.0,2019JJ00
GM1959,9.0,2020JJ00
GM1959,11.0,2021JJ00
GM1959,9.0,2022JJ00
GM1959,10.0,2023JJ00
GM0060,0.0,2013JJ00
GM0060,0.0,2014JJ00
GM0060,0.0,2015JJ00
GM0060,1.0,2016JJ00
GM0060,1.0,2017JJ00
GM0060,1.0,2018JJ00
GM0060,1.0,2019JJ00
GM0060,1.0,2020JJ00
GM0060,1.0,2021JJ00
GM0060,1.0,2022JJ00
GM0060,1.0,2023JJ00
GM0307,36.0,2013JJ00
GM0307,38.0,2014JJ00
GM0307,36.0,2015JJ00
GM0307,37.0,2016JJ00
GM0307,41.0,2017JJ00
GM0307,42.0,2018JJ00
GM0307,45.0,2019JJ00
GM0307,46.0,2020JJ00
GM0307,45.0,2021JJ00
GM0307,49.0,2022JJ00
GM0307,49.0,2023JJ00
GM0362,18.0,2013JJ00
GM0362,20.0,2014JJ00
GM0362,20.0,2015JJ00
GM0362,24.0,2016JJ00
GM0362,24.0,2017JJ00
GM0362,24.0,2018JJ00
GM0362,24.0,2019JJ00
GM0362,24.0,2020JJ00
GM0362,23.0,2021JJ00
GM0362,25.0,2022JJ00
GM0362,25.0,2023JJ00
GM0363,232.0,2013JJ00
GM0363,237.0,2014JJ00
GM0363,244.0,2015JJ00
GM0363,257.0,2016JJ00
GM0363,273.0,2017JJ00
GM0363,284.0,2018JJ00
GM0363,292.0,2019JJ00
GM0363,295.0,2020JJ00
GM0363,303.0,2021JJ00
GM0363,327.0,2022JJ00
GM0363,316.0,2023JJ00
GM0200,27.0,2013JJ00
GM0200,27.0,2014JJ00
GM0200,28.0,2015JJ00
GM0200,26.0,2016JJ00
GM0200,26.0,2017JJ00
GM0200,28.0,2018JJ00
GM0200,32.0,2019JJ00
GM0200,32.0,2020JJ00
GM0200,30.0,2021JJ00
GM0200,33.0,2022JJ00
GM0200,34.0,2023JJ00
GM0202,33.0,2013JJ00
GM0202,35.0,2014JJ00
GM0202,35.0,2015JJ00
GM0202,35.0,2016JJ00
GM0202,37.0,2017JJ00
GM0202,38.0,2018JJ00
GM0202,40.0,2019JJ00
GM0202,42.0,2020JJ00
GM0202,45.0,2021JJ00
GM0202,44.0,2022JJ00
GM0202,43.0,2023JJ00
GM0106,11.0,2013JJ00
GM0106,12.0,2014JJ00
GM0106,12.0,2015JJ00
GM0106,11.0,2016JJ00
GM0106,11.0,2017JJ00
GM0106,13.0,2018JJ00
GM0106,14.0,2019JJ00
GM0106,14.0,2020JJ00
GM0106,14.0,2021JJ00
GM0106,16.0,2022JJ00
GM0106,17.0,2023JJ00
GM0743,2.0,2013JJ00
GM0743,3.0,2014JJ00
GM0743,2.0,2015JJ00
GM0743,2.0,2016JJ00
GM0743,3.0,2017JJ00
GM0743,3.0,2018JJ00
GM0743,3.0,2019JJ00
GM0743,3.0,2020JJ00
GM0743,3.0,2021JJ00
GM0743,4.0,2022JJ00
GM0743,4.0,2023JJ00
GM0744,1.0,2013JJ00
GM0744,1.0,2014JJ00
GM0744,1.0,2015JJ00
GM0744,1.0,2016JJ00
GM0744,1.0,2017JJ00
GM0744,1.0,2018JJ00
GM0744,1.0,2019JJ00
GM0744,1.0,2020JJ00
GM0744,1.0,2021JJ00
GM0744,1.0,2022JJ00
GM0744,1.0,2023JJ00
GM0308,5.0,2013JJ00
GM0308,5.0,2014JJ00
GM0308,5.0,2015JJ00
GM0308,5.0,2016JJ00
GM0308,5.0,2017JJ00
GM0308,5.0,2018JJ00
GM0308,5.0,2019JJ00
GM0308,5.0,2020JJ00
GM0308,6.0,2021JJ00
GM0308,6.0,2022JJ00
GM0308,6.0,2023JJ00
GM0489,9.0,2013JJ00
GM0489,8.0,2014JJ00
GM0489,8.0,2015JJ00
GM0489,9.0,2016JJ00
GM0489,11.0,2017JJ00
GM0489,9.0,2018JJ00
GM0489,10.0,2019JJ00
GM0489,11.0,2020JJ00
GM0489,10.0,2021JJ00
GM0489,10.0,2022JJ00
GM0489,11.0,2023JJ00
GM0203,5.0,2013JJ00
GM0203,6.0,2014JJ00
GM0203,7.0,2015JJ00
GM0203,7.0,2016JJ00
GM0203,8.0,2017JJ00
GM0203,9.0,2018JJ00
GM0203,9.0,2019JJ00
GM0203,10.0,2020JJ00
GM0203,10.0,2021JJ00
GM0203,11.0,2022JJ00
GM0203,10.0,2023JJ00
GM0888,2.0,2013JJ00
GM0888,3.0,2014JJ00
GM0888,2.0,2015JJ00
GM0888,3.0,2016JJ00
GM0888,3.0,2017JJ00
GM0888,3.0,2018JJ00
GM0888,3.0,2019JJ00
GM0888,2.0,2020JJ00
GM0888,3.0,2021JJ00
GM0888,3.0,2022JJ00
GM0888,4.0,2023JJ00
GM1954,5.0,2013JJ00
GM1954,5.0,2014JJ00
GM1954,6.0,2015JJ00
GM1954,6.0,2016JJ00
GM1954,6.0,2017JJ00
GM1954,6.0,2018JJ00
GM1954,6.0,2019JJ00
GM1954,6.0,2020JJ00
GM1954,7.0,2021JJ00
GM1954,8.0,2022JJ00
GM1954,7.0,2023JJ00
GM0889,1.0,2013JJ00
GM0889,1.0,2014JJ00
GM0889,2.0,2015JJ00
GM0889,2.0,2016JJ00
GM0889,1.0,2017JJ00
GM0889,2.0,2018JJ00
GM0889,2.0,2019JJ00
GM0889,2.0,2020JJ00
GM0889,3.0,2021JJ00
GM0889,2.0,2022JJ00
GM0889,2.0,2023JJ00
GM1945,5.0,2013JJ00
GM1945,5.0,2014JJ00
GM1945,5.0,2015JJ00
GM1945,6.0,2016JJ00
GM1945,5.0,2017JJ00
GM1945,6.0,2018JJ00
GM1945,5.0,2019JJ00
GM1945,6.0,2020JJ00
GM1945,6.0,2021JJ00
GM1945,7.0,2022JJ00
GM1945,7.0,2023JJ00
GM1724,2.0,2013JJ00
GM1724,2.0,2014JJ00
GM1724,2.0,2015JJ00
GM1724,3.0,2016JJ00
GM1724,3.0,2017JJ00
GM1724,3.0,2018JJ00
GM1724,3.0,2019JJ00
GM1724,3.0,2020JJ00
GM1724,3.0,2021JJ00
GM1724,3.0,2022JJ00
GM1724,4.0,2023JJ00
GM0893,1.0,2013JJ00
GM0893,1.0,2014JJ00
GM0893,1.0,2015JJ00
GM0893,1.0,2016JJ00
GM0893,1.0,2017JJ00
GM0893,2.0,2018JJ00
GM0893,2.0,2019JJ00
GM0893,1.0,2020JJ00
GM0893,2.0,2021JJ00
GM0893,2.0,2022JJ00
GM0893,2.0,2023JJ00
GM0373,5.0,2013JJ00
GM0373,5.0,2014JJ00
GM0373,5.0,2015JJ00
GM0373,5.0,2016JJ00
GM0373,5.0,2017JJ00
GM0373,4.0,2018JJ00
GM0373,6.0,2019JJ00
GM0373,6.0,2020JJ00
GM0373,5.0,2021JJ00
GM0373,5.0,2022JJ00
GM0373,6.0,2023JJ00
GM0748,9.0,2013JJ00
GM0748,9.0,2014JJ00
GM0748,8.0,2015JJ00
GM0748,11.0,2016JJ00
GM0748,11.0,2017JJ00
GM0748,10.0,2018JJ00
GM0748,12.0,2019JJ00
GM0748,12.0,2020JJ00
GM0748,10.0,2021JJ00
GM0748,12.0,2022JJ00
GM0748,13.0,2023JJ00
GM1859,5.0,2013JJ00
GM1859,5.0,2014JJ00
GM1859,6.0,2015JJ00
GM1859,5.0,2016JJ00
GM1859,6.0,2017JJ00
GM1859,5.0,2018JJ00
GM1859,5.0,2019JJ00
GM1859,5.0,2020JJ00
GM1859,8.0,2021JJ00
GM1859,7.0,2022JJ00
GM1859,8.0,2023JJ00
GM1721,4.0,2013JJ00
GM1721,4.0,2014JJ00
GM1721,5.0,2015JJ00
GM1721,5.0,2016JJ00
GM1721,5.0,2017JJ00
GM1721,5.0,2018JJ00
GM1721,5.0,2019JJ00
GM1721,5.0,2020JJ00
GM1721,6.0,2021JJ00
GM1721,7.0,2022JJ00
GM1721,7.0,2023JJ00
GM0753,5.0,2013JJ00
GM0753,6.0,2014JJ00
GM0753,6.0,2015JJ00
GM0753,6.0,2016JJ00
GM0753,6.0,2017JJ00
GM0753,6.0,2018JJ00
GM0753,7.0,2019JJ00
GM0753,7.0,2020JJ00
GM0753,7.0,2021JJ00
GM0753,8.0,2022JJ00
GM0753,8.0,2023JJ00
GM0209,4.0,2013JJ00
GM0209,5.0,2014JJ00
GM0209,5.0,2015JJ00
GM0209,4.0,2016JJ00
GM0209,5.0,2017JJ00
GM0209,5.0,2018JJ00
GM0209,4.0,2019JJ00
GM0209,5.0,2020JJ00
GM0209,5.0,2021JJ00
GM0209,5.0,2022JJ00
GM0209,6.0,2023JJ00
GM0375,6.0,2013JJ00
GM0375,6.0,2014JJ00
GM0375,7.0,2015JJ00
GM0375,6.0,2016JJ00
GM0375,6.0,2017JJ00
GM0375,6.0,2018JJ00
GM0375,7.0,2019JJ00
GM0375,7.0,2020JJ00
GM0375,8.0,2021JJ00
GM0375,8.0,2022JJ00
GM0375,9.0,2023JJ00
GM0310,10.0,2013JJ00
GM0310,9.0,2014JJ00
GM0310,10.0,2015JJ00
GM0310,11.0,2016JJ00
GM0310,10.0,2017JJ00
GM0310,11.0,2018JJ00
GM0310,11.0,2019JJ00
GM0310,12.0,2020JJ00
GM0310,12.0,2021JJ00
GM0310,12.0,2022JJ00
GM0310,12.0,2023JJ00
GM1728,2.0,2013JJ00
GM1728,3.0,2014JJ00
GM1728,2.0,2015JJ00
GM1728,3.0,2016JJ00
GM1728,3.0,2017JJ00
GM1728,3.0,2018JJ00
GM1728,3.0,2019JJ00
GM1728,3.0,2020JJ00
GM1728,3.0,2021JJ00
GM1728,4.0,2022JJ00
GM1728,4.0,2023JJ00
GM0376,2.0,2013JJ00
GM0376,2.0,2014JJ00
GM0376,2.0,2015JJ00
GM0376,2.0,2016JJ00
GM0376,2.0,2017JJ00
GM0376,2.0,2018JJ00
GM0376,2.0,2019JJ00
GM0376,2.0,2020JJ00
GM0376,3.0,2021JJ00
GM0376,3.0,2022JJ00
GM0376,3.0,2023JJ00
GM0377,5.0,2013JJ00
GM0377,5.0,2014JJ00
GM0377,5.0,2015JJ00
GM0377,5.0,2016JJ00
GM0377,5.0,2017JJ00
GM0377,5.0,2018JJ00
GM0377,5.0,2019JJ00
GM0377,6.0,2020JJ00
GM0377,6.0,2021JJ00
GM0377,6.0,2022JJ00
GM0377,6.0,2023JJ00
GM1901,5.0,2013JJ00
GM1901,5.0,2014JJ00
GM1901,5.0,2015JJ00
GM1901,6.0,2016JJ00
GM1901,6.0,2017JJ00
GM1901,5.0,2018JJ00
GM1901,7.0,2019JJ00
GM1901,7.0,2020JJ00
GM1901,7.0,2021JJ00
GM1901,8.0,2022JJ00
GM1901,7.0,2023JJ00
GM0755,1.0,2013JJ00
GM0755,1.0,2014JJ00
GM0755,1.0,2015JJ00
GM0755,1.0,2016JJ00
GM0755,1.0,2017JJ00
GM0755,1.0,2018JJ00
GM0755,1.0,2019JJ00
GM0755,2.0,2020JJ00
GM0755,2.0,2021JJ00
GM0755,2.0,2022JJ00
GM0755,2.0,2023JJ00
GM1681,2.0,2013JJ00
GM1681,3.0,2014JJ00
GM1681,4.0,2015JJ00
GM1681,4.0,2016JJ00
GM1681,3.0,2017JJ00
GM1681,4.0,2018JJ00
GM1681,4.0,2019JJ00
GM1681,4.0,2020JJ00
GM1681,4.0,2021JJ00
GM1681,5.0,2022JJ00
GM1681,4.0,2023JJ00
GM0147,5.0,2013JJ00
GM0147,4.0,2014JJ00
GM0147,4.0,2015JJ00
GM0147,4.0,2016JJ00
GM0147,4.0,2017JJ00
GM0147,5.0,2018JJ00
GM0147,5.0,2019JJ00
GM0147,5.0,2020JJ00
GM0147,5.0,2021JJ00
GM0147,6.0,2022JJ00
GM0147,6.0,2023JJ00
GM0654,2.0,2013JJ00
GM0654,3.0,2014JJ00
GM0654,3.0,2015JJ00
GM0654,3.0,2016JJ00
GM0654,4.0,2017JJ00
GM0654,4.0,2018JJ00
GM0654,3.0,2019JJ00
GM0654,3.0,2020JJ00
GM0654,4.0,2021JJ00
GM0654,4.0,2022JJ00
GM0654,4.0,2023JJ00
GM0757,5.0,2013JJ00
GM0757,5.0,2014JJ00
GM0757,5.0,2015JJ00
GM0757,5.0,2016JJ00
GM0757,5.0,2017JJ00
GM0757,5.0,2018JJ00
GM0757,6.0,2019JJ00
GM0757,5.0,2020JJ00
GM0757,7.0,2021JJ00
GM0757,8.0,2022JJ00
GM0757,7.0,2023JJ00
GM0758,39.0,2013JJ00
GM0758,41.0,2014JJ00
GM0758,41.0,2015JJ00
GM0758,41.0,2016JJ00
GM0758,42.0,2017JJ00
GM0758,47.0,2018JJ00
GM0758,45.0,2019JJ00
GM0758,46.0,2020JJ00
GM0758,46.0,2021JJ00
GM0758,50.0,2022JJ00
GM0758,51.0,2023JJ00
GM1876,5.0,2013JJ00
GM1876,5.0,2014JJ00
GM1876,5.0,2015JJ00
GM1876,4.0,2016JJ00
GM1876,4.0,2017JJ00
GM1876,6.0,2018JJ00
GM1876,5.0,2019JJ00
GM1876,5.0,2020JJ00
GM1876,6.0,2021JJ00
GM1876,6.0,2022JJ00
GM1876,6.0,2023JJ00
GM0213,2.0,2013JJ00
GM0213,3.0,2014JJ00
GM0213,3.0,2015JJ00
GM0213,3.0,2016JJ00
GM0213,4.0,2017JJ00
GM0213,3.0,2018JJ00
GM0213,2.0,2019JJ00
GM0213,3.0,2020JJ00
GM0213,3.0,2021JJ00
GM0213,4.0,2022JJ00
GM0213,3.0,2023JJ00
GM0899,3.0,2013JJ00
GM0899,3.0,2014JJ00
GM0899,3.0,2015JJ00
GM0899,3.0,2016JJ00
GM0899,3.0,2017JJ00
GM0899,3.0,2018JJ00
GM0899,3.0,2019JJ00
GM0899,4.0,2020JJ00
GM0899,4.0,2021JJ00
GM0899,5.0,2022JJ00
GM0899,4.0,2023JJ00
GM0312,3.0,2013JJ00
GM0312,3.0,2014JJ00
GM0312,4.0,2015JJ00
GM0312,3.0,2016JJ00
GM0312,4.0,2017JJ00
GM0312,4.0,2018JJ00
GM0312,4.0,2019JJ00
GM0312,4.0,2020JJ00
GM0312,4.0,2021JJ00
GM0312,4.0,2022JJ00
GM0312,5.0,2023JJ00
GM0313,2.0,2013JJ00
GM0313,2.0,2014JJ00
GM0313,3.0,2015JJ00
GM0313,3.0,2016JJ00
GM0313,3.0,2017JJ00
GM0313,4.0,2018JJ00
GM0313,3.0,2019JJ00
GM0313,3.0,2020JJ00
GM0313,4.0,2021JJ00
GM0313,4.0,2022JJ00
GM0313,4.0,2023JJ00
GM0214,4.0,2013JJ00
GM0214,4.0,2014JJ00
GM0214,5.0,2015JJ00
GM0214,4.0,2016JJ00
GM0214,5.0,2017JJ00
GM0214,4.0,2018JJ00
GM0214,5.0,2019JJ00
GM0214,5.0,2020JJ00
GM0214,5.0,2021JJ00
GM0214,6.0,2022JJ00
GM0214,6.0,2023JJ00
GM0502,11.0,2013JJ00
GM0502,10.0,2014JJ00
GM0502,11.0,2015JJ00
GM0502,12.0,2016JJ00
GM0502,11.0,2017JJ00
GM0502,11.0,2018JJ00
GM0502,11.0,2019JJ00
GM0502,13.0,2020JJ00
GM0502,14.0,2021JJ00
GM0502,15.0,2022JJ00
GM0502,14.0,2023JJ00
GM0383,6.0,2013JJ00
GM0383,7.0,2014JJ00
GM0383,7.0,2015JJ00
GM0383,7.0,2016JJ00
GM0383,7.0,2017JJ00
GM0383,7.0,2018JJ00
GM0383,8.0,2019JJ00
GM0383,8.0,2020JJ00
GM0383,8.0,2021JJ00
GM0383,9.0,2022JJ00
GM0383,9.0,2023JJ00
GM0109,4.0,2013JJ00
GM0109,4.0,2014JJ00
GM0109,4.0,2015JJ00
GM0109,4.0,2016JJ00
GM0109,4.0,2017JJ00
GM0109,3.0,2018JJ00
GM0109,4.0,2019JJ00
GM0109,6.0,2020JJ00
GM0109,5.0,2021JJ00
GM0109,5.0,2022JJ00
GM0109,6.0,2023JJ00
GM1706,3.0,2013JJ00
GM1706,3.0,2014JJ00
GM1706,3.0,2015JJ00
GM1706,3.0,2016JJ00
GM1706,3.0,2017JJ00
GM1706,3.0,2018JJ00
GM1706,3.0,2019JJ00
GM1706,4.0,2020JJ00
GM1706,4.0,2021JJ00
GM1706,4.0,2022JJ00
GM1706,4.0,2023JJ00
GM0216,5.0,2013JJ00
GM0216,5.0,2014JJ00
GM0216,6.0,2015JJ00
GM0216,5.0,2016JJ00
GM0216,5.0,2017JJ00
GM0216,6.0,2018JJ00
GM0216,7.0,2019JJ00
GM0216,7.0,2020JJ00
GM0216,6.0,2021JJ00
GM0216,8.0,2022JJ00
GM0216,8.0,2023JJ00
GM0148,4.0,2013JJ00
GM0148,4.0,2014JJ00
GM0148,4.0,2015JJ00
GM0148,4.0,2016JJ00
GM0148,5.0,2017JJ00
GM0148,4.0,2018JJ00
GM0148,4.0,2019JJ00
GM0148,5.0,2020JJ00
GM0148,5.0,2021JJ00
GM0148,5.0,2022JJ00
GM0148,6.0,2023JJ00
GM1891,1.0,2013JJ00
GM1891,2.0,2014JJ00
GM1891,1.0,2015JJ00
GM1891,2.0,2016JJ00
GM1891,2.0,2017JJ00
GM1891,2.0,2018JJ00
GM1891,2.0,2019JJ00
GM1891,2.0,2020JJ00
GM1891,2.0,2021JJ00
GM1891,3.0,2022JJ00
GM1891,3.0,2023JJ00
GM0503,23.0,2013JJ00
GM0503,23.0,2014JJ00
GM0503,25.0,2015JJ00
GM0503,25.0,2016JJ00
GM0503,27.0,2017JJ00
GM0503,27.0,2018JJ00
GM0503,29.0,2019JJ00
GM0503,32.0,2020JJ00
GM0503,29.0,2021JJ00
GM0503,31.0,2022JJ00
GM0503,33.0,2023JJ00
GM0762,3.0,2013JJ00
GM0762,4.0,2014JJ00
GM0762,4.0,2015JJ00
GM0762,5.0,2016JJ00
GM0762,5.0,2017JJ00
GM0762,5.0,2018JJ00
GM0762,5.0,2019JJ00
GM0762,5.0,2020JJ00
GM0762,6.0,2021JJ00
GM0762,7.0,2022JJ00
GM0762,7.0,2023JJ00
GM0150,20.0,2013JJ00
GM0150,19.0,2014JJ00
GM0150,20.0,2015JJ00
GM0150,21.0,2016JJ00
GM0150,21.0,2017JJ00
GM0150,21.0,2018JJ00
GM0150,19.0,2019JJ00
GM0150,21.0,2020JJ00
GM0150,22.0,2021JJ00
GM0150,24.0,2022JJ00
GM0150,24.0,2023JJ00
GM0384,4.0,2013JJ00
GM0384,5.0,2014JJ00
GM0384,5.0,2015JJ00
GM0384,6.0,2016JJ00
GM0384,6.0,2017JJ00
GM0384,6.0,2018JJ00
GM0384,6.0,2019JJ00
GM0384,8.0,2020JJ00
GM0384,9.0,2021JJ00
GM0384,9.0,2022JJ00
GM0384,10.0,2023JJ00
GM1980,11.0,2013JJ00
GM1980,13.0,2014JJ00
GM1980,12.0,2015JJ00
GM1980,11.0,2016JJ00
GM1980,13.0,2017JJ00
GM1980,12.0,2018JJ00
GM1980,15.0,2019JJ00
GM1980,15.0,2020JJ00
GM1980,17.0,2021JJ00
GM1980,17.0,2022JJ00
GM1980,16.0,2023JJ00
GM1774,3.0,2013JJ00
GM1774,3.0,2014JJ00
GM1774,4.0,2015JJ00
GM1774,4.0,2016JJ00
GM1774,4.0,2017JJ00
GM1774,4.0,2018JJ00
GM1774,4.0,2019JJ00
GM1774,4.0,2020JJ00
GM1774,5.0,2021JJ00
GM1774,5.0,2022JJ00
GM1774,5.0,2023JJ00
GM0221,1.0,2013JJ00
GM0221,1.0,2014JJ00
GM0221,1.0,2015JJ00
GM0221,2.0,2016JJ00
GM0221,2.0,2017JJ00
GM0221,1.0,2018JJ00
GM0221,2.0,2019JJ00
GM0221,2.0,2020JJ00
GM0221,2.0,2021JJ00
GM0221,2.0,2022JJ00
GM0221,2.0,2023JJ00
GM0222,8.0,2013JJ00
GM0222,9.0,2014JJ00
GM0222,8.0,2015JJ00
GM0222,9.0,2016JJ00
GM0222,9.0,2017JJ00
GM0222,10.0,2018JJ00
GM0222,10.0,2019JJ00
GM0222,11.0,2020JJ00
GM0222,11.0,2021JJ00
GM0222,11.0,2022JJ00
GM0222,11.0,2023JJ00
GM0766,4.0,2013JJ00
GM0766,3.0,2014JJ00
GM0766,3.0,2015JJ00
GM0766,3.0,2016JJ00
GM0766,3.0,2017JJ00
GM0766,4.0,2018JJ00
GM0766,4.0,2019JJ00
GM0766,4.0,2020JJ00
GM0766,5.0,2021JJ00
GM0766,5.0,2022JJ00
GM0766,5.0,2023JJ00
GM0505,16.0,2013JJ00
GM0505,19.0,2014JJ00
GM0505,18.0,2015JJ00
GM0505,19.0,2016JJ00
GM0505,20.0,2017JJ00
GM0505,22.0,2018JJ00
GM0505,21.0,2019JJ00
GM0505,23.0,2020JJ00
GM0505,24.0,2021JJ00
GM0505,23.0,2022JJ00
GM0505,23.0,2023JJ00
GM0498,2.0,2013JJ00
GM0498,3.0,2014JJ00
GM0498,2.0,2015JJ00
GM0498,3.0,2016JJ00
GM0498,3.0,2017JJ00
GM0498,2.0,2018JJ00
GM0498,3.0,2019JJ00
GM0498,3.0,2020JJ00
GM0498,4.0,2021JJ00
GM0498,3.0,2022JJ00
GM0498,4.0,2023JJ00
GM1719,4.0,2013JJ00
GM1719,3.0,2014JJ00
GM1719,3.0,2015JJ00
GM1719,3.0,2016JJ00
GM1719,4.0,2017JJ00
GM1719,5.0,2018JJ00
GM1719,5.0,2019JJ00
GM1719,6.0,2020JJ00
GM1719,5.0,2021JJ00
GM1719,5.0,2022JJ00
GM1719,6.0,2023JJ00
GM0303,6.0,2013JJ00
GM0303,6.0,2014JJ00
GM0303,6.0,2015JJ00
GM0303,5.0,2016JJ00
GM0303,6.0,2017JJ00
GM0303,7.0,2018JJ00
GM0303,7.0,2019JJ00
GM0303,7.0,2020JJ00
GM0303,8.0,2021JJ00
GM0303,8.0,2022JJ00
GM0303,8.0,2023JJ00
GM0225,3.0,2013JJ00
GM0225,3.0,2014JJ00
GM0225,3.0,2015JJ00
GM0225,3.0,2016JJ00
GM0225,4.0,2017JJ00
GM0225,3.0,2018JJ00
GM0225,4.0,2019JJ00
GM0225,3.0,2020JJ00
GM0225,4.0,2021JJ00
GM0225,4.0,2022JJ00
GM0225,4.0,2023JJ00
GM0226,5.0,2013JJ00
GM0226,4.0,2014JJ00
GM0226,3.0,2015JJ00
GM0226,4.0,2016JJ00
GM0226,5.0,2017JJ00
GM0226,5.0,2018JJ00
GM0226,5.0,2019JJ00
GM0226,5.0,2020JJ00
GM0226,5.0,2021JJ00
GM0226,5.0,2022JJ00
GM0226,5.0,2023JJ00
GM1711,4.0,2013JJ00
GM1711,5.0,2014JJ00
GM1711,5.0,2015JJ00
GM1711,5.0,2016JJ00
GM1711,6.0,2017JJ00
GM1711,5.0,2018JJ00
GM1711,7.0,2019JJ00
GM1711,6.0,2020JJ00
GM1711,7.0,2021JJ00
GM1711,6.0,2022JJ00
GM1711,6.0,2023JJ00
GM0385,3.0,2013JJ00
GM0385,5.0,2014JJ00
GM0385,6.0,2015JJ00
GM0385,5.0,2016JJ00
GM0385,4.0,2017JJ00
GM0385,6.0,2018JJ00
GM0385,6.0,2019JJ00
GM0385,5.0,2020JJ00
GM0385,6.0,2021JJ00
GM0385,7.0,2022JJ00
GM0385,7.0,2023JJ00
GM0228,18.0,2013JJ00
GM0228,20.0,2014JJ00
GM0228,20.0,2015JJ00
GM0228,18.0,2016JJ00
GM0228,21.0,2017JJ00
GM0228,21.0,2018JJ00
GM0228,21.0,2019JJ00
GM0228,23.0,2020JJ00
GM0228,28.0,2021JJ00
GM0228,27.0,2022JJ00
GM0228,27.0,2023JJ00
GM0317,1.0,2013JJ00
GM0317,1.0,2014JJ00
GM0317,1.0,2015JJ00
GM0317,1.0,2016JJ00
GM0317,1.0,2017JJ00
GM0317,2.0,2018JJ00
GM0317,2.0,2019JJ00
GM0317,2.0,2020JJ00
GM0317,2.0,2021JJ00
GM0317,2.0,2022JJ00
GM0317,2.0,2023JJ00
GM1979,4.0,2013JJ00
GM1979,4.0,2014JJ00
GM1979,5.0,2015JJ00
GM1979,4.0,2016JJ00
GM1979,5.0,2017JJ00
GM1979,5.0,2018JJ00
GM1979,5.0,2019JJ00
GM1979,5.0,2020JJ00
GM1979,6.0,2021JJ00
GM1979,6.0,2022JJ00
GM1979,6.0,2023JJ00
GM0770,3.0,2013JJ00
GM0770,3.0,2014JJ00
GM0770,3.0,2015JJ00
GM0770,3.0,2016JJ00
GM0770,4.0,2017JJ00
GM0770,3.0,2018JJ00
GM0770,3.0,2019JJ00
GM0770,4.0,2020JJ00
GM0770,3.0,2021JJ00
GM0770,5.0,2022JJ00
